spot_id,region,pdf_x_pt,pdf_y_pt,panel_x_norm,panel_y_norm,fill_hex,fill_r,fill_g,fill_b,marker_width_pt,marker_height_pt,drawing_index,visible_status
region_0020,Cancer,148.4550018310547,77.57551193237305,0.4642920762116312,0.03845889049973726,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,122,vector_marker_extracted
region_0021,Cancer,151.68499755859375,77.57551193237305,0.5,0.03845889049973726,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,143,vector_marker_extracted
region_0022,Cancer,154.91600036621094,77.57551193237305,0.5357190571587234,0.03845889049973726,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,164,vector_marker_extracted
region_0023,Cancer,158.14700317382812,77.57551193237305,0.5714381143174468,0.03845889049973726,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,185,vector_marker_extracted
region_0024,Cancer,161.3769989013672,77.57551193237305,0.6071460381058156,0.03845889049973726,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,206,vector_marker_extracted
region_0025,Cancer,164.60800170898438,77.57551193237305,0.642865095264539,0.03845889049973726,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,228,vector_marker_extracted
region_0026,Cancer,167.83799743652344,77.57551193237305,0.6785730190529078,0.03845889049973726,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,248,vector_marker_extracted
region_0027,Cancer,171.06900024414062,77.57551193237305,0.7142920762116312,0.03845889049973726,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,267,vector_marker_extracted
region_0028,Duct Epithelium,119.37999725341797,80.7485466003418,0.14286501092082418,0.07691852079269769,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,396,vector_marker_extracted
region_0029,Duct Epithelium,122.61000061035156,80.7485466003418,0.1785730190529078,0.07691852079269769,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,404,vector_marker_extracted
region_0030,Duct Epithelium,125.84100341796875,80.7485466003418,0.2142920762116312,0.07691852079269769,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,411,vector_marker_extracted
region_0031,Duct Epithelium,129.0709991455078,80.7485466003418,0.25,0.07691852079269769,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,424,vector_marker_extracted
region_0032,Stroma,132.302001953125,80.7485466003418,0.2857190571587234,0.07691852079269769,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,15,vector_marker_extracted
region_0033,Stroma,135.5330047607422,80.7485466003418,0.3214381143174468,0.07691852079269769,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,35,vector_marker_extracted
region_0034,Stroma,138.76300048828125,80.7485466003418,0.3571460381058156,0.07691852079269769,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,56,vector_marker_extracted
region_0035,Cancer,141.99400329589844,80.7485466003418,0.392865095264539,0.07691852079269769,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,77,vector_marker_extracted
region_0036,Cancer,145.2239990234375,80.7485466003418,0.4285730190529078,0.07691852079269769,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,99,vector_marker_extracted
region_0037,Cancer,148.4550018310547,80.7485466003418,0.4642920762116312,0.07691852079269769,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,121,vector_marker_extracted
region_0038,Cancer,151.68499755859375,80.7485466003418,0.5,0.07691852079269769,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,142,vector_marker_extracted
region_0039,Cancer,154.91600036621094,80.7485466003418,0.5357190571587234,0.07691852079269769,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,163,vector_marker_extracted
region_0040,Cancer,158.14700317382812,80.7485466003418,0.5714381143174468,0.07691852079269769,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,184,vector_marker_extracted
region_0041,Cancer,161.3769989013672,80.7485466003418,0.6071460381058156,0.07691852079269769,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,205,vector_marker_extracted
region_0042,Cancer,164.60800170898438,80.7485466003418,0.642865095264539,0.07691852079269769,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,227,vector_marker_extracted
region_0043,Cancer,167.83799743652344,80.7485466003418,0.6785730190529078,0.07691852079269769,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,247,vector_marker_extracted
region_0044,Cancer,171.06900024414062,80.7485466003418,0.7142920762116312,0.07691852079269769,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,266,vector_marker_extracted
region_0045,Cancer,174.3000030517578,80.7485466003418,0.7500111333703546,0.07691852079269769,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,285,vector_marker_extracted
region_0046,Cancer,177.52999877929688,80.7485466003418,0.7857190571587234,0.07691852079269769,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,302,vector_marker_extracted
region_0047,Cancer,180.76100158691406,80.7485466003418,0.8214381143174468,0.07691852079269769,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,318,vector_marker_extracted
region_0048,Duct Epithelium,119.37999725341797,83.9215202331543,0.14286501092082418,0.11537741129243495,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,395,vector_marker_extracted
region_0049,Duct Epithelium,122.61000061035156,83.9215202331543,0.1785730190529078,0.11537741129243495,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,403,vector_marker_extracted
region_0050,Duct Epithelium,125.84100341796875,83.9215202331543,0.2142920762116312,0.11537741129243495,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,410,vector_marker_extracted
region_0051,Duct Epithelium,129.0709991455078,83.9215202331543,0.25,0.11537741129243495,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,423,vector_marker_extracted
region_0052,Duct Epithelium,132.302001953125,83.9215202331543,0.2857190571587234,0.11537741129243495,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,14,vector_marker_extracted
region_0053,Stroma,135.5330047607422,83.9215202331543,0.3214381143174468,0.11537741129243495,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,34,vector_marker_extracted
region_0054,Stroma,138.76300048828125,83.9215202331543,0.3571460381058156,0.11537741129243495,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,55,vector_marker_extracted
region_0055,Cancer,141.99400329589844,83.9215202331543,0.392865095264539,0.11537741129243495,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,76,vector_marker_extracted
region_0056,Cancer,145.2239990234375,83.9215202331543,0.4285730190529078,0.11537741129243495,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,98,vector_marker_extracted
region_0057,Cancer,148.4550018310547,83.9215202331543,0.4642920762116312,0.11537741129243495,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,120,vector_marker_extracted
region_0058,Cancer,151.68499755859375,83.9215202331543,0.5,0.11537741129243495,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,141,vector_marker_extracted
region_0059,Cancer,154.91600036621094,83.9215202331543,0.5357190571587234,0.11537741129243495,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,162,vector_marker_extracted
region_0060,Cancer,158.14700317382812,83.9215202331543,0.5714381143174468,0.11537741129243495,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,183,vector_marker_extracted
region_0061,Cancer,161.3769989013672,83.9215202331543,0.6071460381058156,0.11537741129243495,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,204,vector_marker_extracted
region_0062,Cancer,164.60800170898438,83.9215202331543,0.642865095264539,0.11537741129243495,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,226,vector_marker_extracted
region_0063,Cancer,167.83799743652344,83.9215202331543,0.6785730190529078,0.11537741129243495,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,246,vector_marker_extracted
region_0064,Cancer,171.06900024414062,83.9215202331543,0.7142920762116312,0.11537741129243495,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,265,vector_marker_extracted
region_0065,Cancer,174.3000030517578,83.9215202331543,0.7500111333703546,0.11537741129243495,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,284,vector_marker_extracted
region_0066,Cancer,177.52999877929688,83.9215202331543,0.7857190571587234,0.11537741129243495,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,301,vector_marker_extracted
region_0067,Cancer,180.76100158691406,83.9215202331543,0.8214381143174468,0.11537741129243495,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,317,vector_marker_extracted
region_0068,Cancer,183.99099731445312,83.9215202331543,0.8571460381058156,0.11537741129243495,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,333,vector_marker_extracted
region_0069,Duct Epithelium,129.0709991455078,87.09553146362305,0.25,0.1538488782769661,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,422,vector_marker_extracted
region_0070,Duct Epithelium,132.302001953125,87.09553146362305,0.2857190571587234,0.1538488782769661,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,13,vector_marker_extracted
region_0071,Duct Epithelium,135.5330047607422,87.09553146362305,0.3214381143174468,0.1538488782769661,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,33,vector_marker_extracted
region_0072,Cancer,138.76300048828125,87.09553146362305,0.3571460381058156,0.1538488782769661,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,54,vector_marker_extracted
region_0073,Cancer,141.99400329589844,87.09553146362305,0.392865095264539,0.1538488782769661,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,75,vector_marker_extracted
region_0074,Cancer,145.2239990234375,87.09553146362305,0.4285730190529078,0.1538488782769661,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,97,vector_marker_extracted
region_0075,Cancer,148.4550018310547,87.09553146362305,0.4642920762116312,0.1538488782769661,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,119,vector_marker_extracted
region_0076,Cancer,151.68499755859375,87.09553146362305,0.5,0.1538488782769661,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,140,vector_marker_extracted
region_0077,Cancer,154.91600036621094,87.09553146362305,0.5357190571587234,0.1538488782769661,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,161,vector_marker_extracted
region_0078,Cancer,158.14700317382812,87.09553146362305,0.5714381143174468,0.1538488782769661,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,182,vector_marker_extracted
region_0079,Cancer,161.3769989013672,87.09553146362305,0.6071460381058156,0.1538488782769661,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,203,vector_marker_extracted
region_0080,Cancer,164.60800170898438,87.09553146362305,0.642865095264539,0.1538488782769661,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,225,vector_marker_extracted
region_0081,Cancer,167.83799743652344,87.09553146362305,0.6785730190529078,0.1538488782769661,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,245,vector_marker_extracted
region_0082,Cancer,171.06900024414062,87.09553146362305,0.7142920762116312,0.1538488782769661,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,264,vector_marker_extracted
region_0083,Cancer,174.3000030517578,87.09553146362305,0.7500111333703546,0.1538488782769661,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,283,vector_marker_extracted
region_0084,Cancer,177.52999877929688,87.09553146362305,0.7857190571587234,0.1538488782769661,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,300,vector_marker_extracted
region_0085,Cancer,180.76100158691406,87.09553146362305,0.8214381143174468,0.1538488782769661,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,316,vector_marker_extracted
region_0086,Cancer,183.99099731445312,87.09553146362305,0.8571460381058156,0.1538488782769661,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,332,vector_marker_extracted
region_0087,Duct Epithelium,129.0709991455078,90.26850509643555,0.25,0.19230776877670336,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,421,vector_marker_extracted
region_0088,Duct Epithelium,132.302001953125,90.26850509643555,0.2857190571587234,0.19230776877670336,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,12,vector_marker_extracted
region_0089,Duct Epithelium,135.5330047607422,90.26850509643555,0.3214381143174468,0.19230776877670336,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,32,vector_marker_extracted
region_0090,Stroma,138.76300048828125,90.26850509643555,0.3571460381058156,0.19230776877670336,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,53,vector_marker_extracted
region_0091,Cancer,141.99400329589844,90.26850509643555,0.392865095264539,0.19230776877670336,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,74,vector_marker_extracted
region_0092,Cancer,145.2239990234375,90.26850509643555,0.4285730190529078,0.19230776877670336,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,96,vector_marker_extracted
region_0093,Cancer,148.4550018310547,90.26850509643555,0.4642920762116312,0.19230776877670336,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,118,vector_marker_extracted
region_0094,Cancer,154.91600036621094,90.26850509643555,0.5357190571587234,0.19230776877670336,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,160,vector_marker_extracted
region_0095,Cancer,158.14700317382812,90.26850509643555,0.5714381143174468,0.19230776877670336,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,181,vector_marker_extracted
region_0096,Cancer,161.3769989013672,90.26850509643555,0.6071460381058156,0.19230776877670336,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,202,vector_marker_extracted
region_0097,Cancer,164.60800170898438,90.26850509643555,0.642865095264539,0.19230776877670336,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,224,vector_marker_extracted
region_0098,Cancer,167.83799743652344,90.26850509643555,0.6785730190529078,0.19230776877670336,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,244,vector_marker_extracted
region_0099,Cancer,171.06900024414062,90.26850509643555,0.7142920762116312,0.19230776877670336,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,263,vector_marker_extracted
region_0100,Cancer,174.3000030517578,90.26850509643555,0.7500111333703546,0.19230776877670336,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,282,vector_marker_extracted
region_0101,Cancer,177.52999877929688,90.26850509643555,0.7857190571587234,0.19230776877670336,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,299,vector_marker_extracted
region_0102,Cancer,180.76100158691406,90.26850509643555,0.8214381143174468,0.19230776877670336,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,315,vector_marker_extracted
region_0103,Cancer,183.99099731445312,90.26850509643555,0.8571460381058156,0.19230776877670336,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,331,vector_marker_extracted
region_0104,Duct Epithelium,132.302001953125,93.4415397644043,0.2857190571587234,0.2307673990696638,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,11,vector_marker_extracted
region_0105,Duct Epithelium,135.5330047607422,93.4415397644043,0.3214381143174468,0.2307673990696638,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,31,vector_marker_extracted
region_0106,Stroma,138.76300048828125,93.4415397644043,0.3571460381058156,0.2307673990696638,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,52,vector_marker_extracted
region_0107,Stroma,141.99400329589844,93.4415397644043,0.392865095264539,0.2307673990696638,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,73,vector_marker_extracted
region_0108,Cancer,145.2239990234375,93.4415397644043,0.4285730190529078,0.2307673990696638,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,95,vector_marker_extracted
region_0109,Pancreatic,148.4550018310547,93.4415397644043,0.4642920762116312,0.2307673990696638,#99ce83,153,206,131,1.246002197265625,1.5250015258789062,117,vector_marker_extracted
region_0110,Pancreatic,151.68499755859375,93.4415397644043,0.5,0.2307673990696638,#99ce83,153,206,131,1.246002197265625,1.5250015258789062,139,vector_marker_extracted
region_0111,Cancer,154.91600036621094,93.4415397644043,0.5357190571587234,0.2307673990696638,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,159,vector_marker_extracted
region_0112,Cancer,158.14700317382812,93.4415397644043,0.5714381143174468,0.2307673990696638,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,180,vector_marker_extracted
region_0113,Stroma,161.3769989013672,93.4415397644043,0.6071460381058156,0.2307673990696638,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,201,vector_marker_extracted
region_0114,Cancer,164.60800170898438,93.4415397644043,0.642865095264539,0.2307673990696638,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,223,vector_marker_extracted
region_0115,Cancer,167.83799743652344,93.4415397644043,0.6785730190529078,0.2307673990696638,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,243,vector_marker_extracted
region_0116,Cancer,171.06900024414062,93.4415397644043,0.7142920762116312,0.2307673990696638,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,262,vector_marker_extracted
region_0117,Cancer,174.3000030517578,93.4415397644043,0.7500111333703546,0.2307673990696638,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,281,vector_marker_extracted
region_0118,Cancer,177.52999877929688,93.4415397644043,0.7857190571587234,0.2307673990696638,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,298,vector_marker_extracted
region_0119,Cancer,180.76100158691406,93.4415397644043,0.8214381143174468,0.2307673990696638,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,314,vector_marker_extracted
region_0120,Cancer,183.99099731445312,93.4415397644043,0.8571460381058156,0.2307673990696638,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,330,vector_marker_extracted
